ID	MaternalHaploPop	PaternalHaploPop	HaploSeed
uWLHe9d	ASW	ASW	1624702684
aboJn4r	CEU	CEU	2414381506
pnEdu37	CEU	CEU	771502670
mXm79Ev	ASW	ASW	1228734897
B9ZbEdC	CHS	CHS	1304042275
F6U30G3	ASW	CEU	4013346561
HOsfACj	CEU	CEU	681422813
yrOYUwD	CEU	CEU	444793901
IF4l6Vl	ASW	ASW	241072117
13h5Z6Q	CEU	CEU	2471697141
KqWj9h9	MXL	MXL	3460454009
bLJi7av	MXL	MXL	2595389388
q038gEB	CEU	CEU	2433841728
1xar8JZ	ASW	ASW	3968890799
KiNczBD	CEU	CEU	2125017166
GYxGe0B	CEU	GBR	2396621188
e2EpyCJ	MXL	MXL	2005245657
7qv5cu2	GBR	GBR	4084906020
678FMy0	MXL	MXL	2359870937
DYbPJx4	JPT	JPT	1796801219
dBcg9fT	CEU	CEU	3712909664
0G6oK1z	CEU	CEU	3074220705
FPzVn6R	GIH	GIH	2592509503
TAHYW4P	CEU	CEU	1722610456
QjcphKn	CEU	CEU	288224527
Mudb5iM	CEU	CEU	3090341880
ds5A0C2	PUR	PUR	818295384
pLqqMFz	GBR	GBR	2124518042
6FYuE6W	CEU	CEU	2032277763
9jLR3su	MXL	MXL	3211003807
k001nen	MXL	MXL	914637010
78a9tfO	CEU	CEU	3217558947
nxS9I0L	CEU	CEU	3242598618
6Lwd9gm	GBR	GBR	1050281881
eW5XwR0	MXL	MXL	4283398575
EgkreIj	ASW	ASW	1015547078
pNXFhAw	ASW	ASW	1515323626
eCMagMu	ASW	ASW	1676280621
d1HWqGg	ASW	CEU	2186172921
DjMOMbr	CEU	CEU	3417733134
9vUcDt2	MXL	MXL	509061186
0NJO9nW	CEU	CEU	550059082
t2n4urL	CEU	CEU	31191955
fzUs16U	CEU	CHB	2803540510
hqNzx8S	ASW	ASW	54622995
npK3KnF	ASW	ASW	3838037225
fMgtLEp	CEU	CEU	4216007349
LUwz7aF	ASW	ASW	1115859026
MixXkWs	CEU	CEU	2020797661
y22zCFO	CHS	CHS	2308787799
Rgb495k	CEU	CEU	3404920151
Fe0K2Ug	CEU	CEU	2746332596
tMxIctn	ASW	ASW	3658203202
IMGFhMa	CEU	ASW	3099829882
ues0M9L	CEU	CEU	2593941362
KoGQrww	CEU	CEU	3853013814
pD7wg7z	ASW	ASW	3054975119
7fDf09F	ASW	ASW	535448781
qd7atX8	CEU	CEU	1887563867
jY6Dxy4	CEU	CEU	3691086081
bnijDhs	ASW	ASW	1879893396
fcUTqxP	CEU	CEU	3954033943
WvnqNx8	MXL	MXL	239872462
25AkwRp	CEU	CEU	4049625731
WdMJZah	MXL	MXL	1071829952
7bmSFIs	ASW	ASW	4087868733
0Dtd1tF	MXL	MXL	1989953711
kU8VnRo	CEU	CEU	3192486842
hh5gvmI	CEU	CEU	1426451788
wCuwWIp	GIH	GIH	909329978
DKGg06X	CEU	CEU	138020630
CPfm0RS	CEU	CEU	2860455680
cOtdtCH	ASW	ASW	3721604132
GgiPI6Q	CEU	CEU	1421975153
hLzDa6D	CEU	CEU	2046209026
4LyOZEF	CEU	CEU	3565070408
TIAQ5iX	MXL	MXL	3443991810
kC3njPp	CEU	CEU	2571548951
5EMnMc9	CEU	CEU	1652195998
WggbAeI	CEU	CEU	3310015221
GNK4Orn	ASW	ASW	2521713806
JPuyfYh	CEU	CEU	3497999683
UTgyz6e	MXL	MXL	1838006765
94Wd8zR	MXL	MXL	2564161393
5z3iSjh	CEU	CEU	704419683
d1DTlro	CEU	CEU	511189772
O53bJYO	ASW	ASW	2891044263
8d5JykO	ASW	ASW	745867520
Ixt0uFH	ASW	ASW	1982972030
unznIug	ASW	ASW	3162623934
Zqe3WjK	ASW	ASW	44359241
csLOYet	CEU	CEU	1603804208
UHcruww	CEU	CEU	584966180
BHUJphG	GBR	GBR	804163903
Rq8JEmu	CEU	CEU	4185318631
PDSpFB4	MXL	MXL	525556568
mxi7k8P	CEU	CEU	3104994307
7UEimUI	CEU	CEU	1463332078
9rXppKy	CEU	CEU	218346316
0au39s8	CEU	CEU	3089821660
K3KLcKX	CEU	CEU	3570831050
R7TmwqF	ASW	ASW	559715999
EZku620	CEU	CEU	1292243597
67ymsZu	CEU	CEU	3040137251
dCsYu4i	CEU	CEU	3435821685
jzscDIe	CEU	MXL	3834764198
7BjhrfQ	CEU	CEU	3491378297
kjksynm	ASW	ASW	105250744
c5RpfxG	CEU	CEU	2304867471
bVjgdnn	CHB	CHB	2467564628
ABgKJu5	GIH	ASW	1760857238
Kbn1hr4	MXL	MXL	4046225532
jvj2dIy	CEU	CEU	2561380705
MGl53P1	CEU	CEU	4033750719
z2Cb7hX	CEU	CEU	424631092
vPJUYMZ	CEU	CEU	4016625471
nkyDhiS	CEU	CEU	746877190
8Zjicqj	CEU	CEU	300830112
LIQNLjK	CEU	CEU	2663064348
Zj41b1I	CEU	CEU	1456021112
YhIT2Bv	MXL	ASW	2934337739
3cJeSvJ	CEU	CEU	3138385515
3rRuprZ	CEU	CEU	2728296768
dfMyPc3	ASW	ASW	4284730239
ohkXAGM	CEU	CEU	2912757136
IBrQP4c	CEU	CEU	2791792988
MQPoeal	CEU	CEU	2815986810
lb2pw7H	GIH	GIH	2433054054
CDkKHeq	CEU	CEU	1310673643
r1OBTg6	ASW	CEU	1017005292
fCWOGkK	CEU	CEU	4046349207
yKHzwZh	CEU	CEU	197107909
SqLP12y	CEU	CEU	3416229678
A4vIlNB	CEU	CEU	1278585515
x1Fyv6M	CEU	CEU	3555691907
GTD0GGL	ASW	ASW	30375086
YhQbugj	ASW	ASW	319697588
CRDprzt	CEU	CEU	545925049
rUjE4kS	ASW	ASW	1960740376
HtYcn9L	CEU	CEU	499057383
1bK9aGk	CEU	CEU	889349216
6ER5Shq	ASW	ASW	3695214643
iJlweCR	ASW	ASW	3700288293
dyRpA1c	CEU	CEU	1270657296
0UzOMUn	CEU	CEU	750600676
J4XIfHK	ASW	ASW	2654107586
ZnJnJ33	CEU	CEU	2988673212
OklWWBM	ASW	ASW	16554229
v8yGp0l	CEU	CEU	492076404
3NLTG9z	CEU	CEU	840469645
hc4Ihux	CEU	ASW	999354591
I7u3JXG	CEU	CEU	2539630794
kHtELYC	ASW	ASW	3516905056
O0fUSCb	CEU	CEU	1036179998
QpYUrKQ	CEU	CEU	1685151230
OqHhfLD	ASW	ASW	267813948
j3vcV1o	ASW	ASW	1006264439
Ei4dln9	CEU	CEU	2400292970
5gacyI2	CEU	CEU	3163639485
FaykKDU	MXL	MXL	3860104042
pJfBxxg	CEU	CEU	2373425403
OrXDR0T	CEU	CEU	1596327056
1c7SJV0	CEU	CEU	3081481277
C7U89An	CEU	CEU	3512081720
sGy0qLF	CEU	CEU	3047861744
IeoVYOQ	CEU	CEU	2619298758
057hA47	CEU	CEU	1289506924
im2hlVj	CEU	CEU	4290511537
CKs2CZ1	ASW	ASW	3800575505
SOigaQJ	MXL	MXL	2502300240
B3ELlXO	CEU	CEU	668011586
TXklcN5	ASW	ASW	588050541
I6T9NAF	CEU	CEU	432407092
tCI7dpc	CEU	GBR	1827455629
Xt7xJam	CEU	CEU	2073659106
H538Pyt	MXL	MXL	2820533457
Y8XpyQE	CEU	CEU	3496085401
SXM5BlA	CEU	CEU	2404574012
BplKtQt	CEU	CEU	3558922090
wM8xpSD	CEU	CEU	3200424840
tiqP8Dn	CEU	CEU	3802604373
rTqXdbw	CEU	CEU	400447656
Id9sFqO	CEU	CEU	4005552340
tnc40hF	CEU	CEU	723713255
BV4Ftfi	CEU	CEU	322229950
D9AY4DZ	ASW	ASW	3079830409
e4ROypY	ASW	ASW	1305342618
YDKluvO	CEU	CEU	2945533228
utiAJia	CEU	CEU	3910305905
YY7542J	CEU	CEU	816913403
Rpuhqo4	CEU	CEU	3999622033
9zCrJor	CEU	CEU	9496884
kIoLIUJ	CEU	CEU	1265060741
mG38Zbe	CEU	ESN	2644476818
JZ4KsKn	ASW	ASW	1730571406
EWbEZyM	CEU	CEU	2393767894
saxhrZS	CEU	CEU	1477400358
i08EQ72	CEU	CEU	1152943811
AnpMf66	CEU	CEU	3167175991
CbHhgR3	CEU	CEU	1670780659
yRlKCkL	CEU	CEU	4252936695
1Qmk62p	ASW	ASW	2077551135
tRGVoFQ	CEU	CEU	1690089712
RRJVuAF	CEU	CEU	2039943234
4skCBYo	ASW	ASW	1006351934
4cENJVo	CEU	CEU	2126911532
vQqRR9e	ASW	ASW	3993851366
qb6NfYq	ASW	ASW	1125351739
Csi1RiD	CEU	CEU	2303830746
YwNz7Dm	CEU	CEU	3143733479
iGGede2	CEU	MXL	3999869093
Ectcqot	ASW	ASW	549197453
Af6zSWJ	ACB	ACB	2179675690
X3FkpI7	ASW	ASW	2074924368
emkgb8y	MXL	MXL	545295705
GKNu3rB	CEU	CEU	874661687
SCUwkeJ	CEU	CEU	2101171125
HXwdjAL	CEU	CEU	1954095317
z8VSlPJ	ASW	ASW	3227574237
IEUK3ta	CEU	ESN	1897967720
K8JcMJ9	CEU	CEU	1876313382
jPAK9CO	ASW	ASW	424306281
wWs1P57	CEU	CEU	2839161649
vdyg3Mv	CEU	MXL	2860828001
mthImlC	CEU	CEU	1016546544
g2J4a1g	ASW	ASW	2414932687
wfKmRLo	CEU	CEU	172969409
CpmN6Xo	CEU	CEU	2061727485
cRA3gRS	ASW	ASW	1738761959
J43noC6	ASW	ASW	3294428934
B4iZCfI	CEU	CEU	4117793389
rRU8asa	CEU	CEU	2197026926
4Qia107	ACB	ACB	217806381
vdKh4eC	CEU	CEU	3103263208
jWlqfK8	CEU	CEU	1391057817
x4HFOQQ	CEU	CEU	2853530789
FZ8l5nw	ASW	ASW	2830470530
VgjlZ7l	ASW	ASW	188573103
TQU7Ur0	CEU	CEU	2761334258
IV3Kis8	CEU	CEU	3585155282
tKzDrVm	ESN	ESN	1214900738
VNpsZjQ	CEU	CEU	3189231742
qdDqK22	CEU	CEU	799237172
QO8xt7P	ASW	ASW	61120895
Pq6Ooz3	ASW	ASW	511437378
CRPpyfk	CEU	CEU	4152802371
WevC5Lr	CEU	CEU	1518469130
XtLOCk7	CEU	CEU	3732217933
OwzWFSO	CEU	CEU	2524781083
SonSUY9	ASW	ASW	637043943
fM4wFZK	ASW	ASW	1947536180
CInoCCc	CEU	CEU	233082458
vRGmQot	ASW	ASW	2247491515
SlEYRfh	CEU	CEU	4041538045
qz8vYjX	CEU	CEU	3988646980
JRsGRrD	CEU	CEU	1742192567
F3F3iS9	ASW	ASW	4069338702
ur3yjv6	ASW	ASW	630772552
6jVecv8	CEU	CEU	163333071
JvyNdOH	ESN	ESN	2821856063
8g8cbNN	CEU	CEU	3684531455
xEUq7B2	CEU	CEU	1067542430
z66WGJN	CEU	GBR	4087246254
zDtUndm	ASW	ASW	1123658501
JwyecIv	ASW	ASW	4264768519
9P05zob	CEU	CEU	3591316868
FqHohrN	CHB	CHB	3753324920
HweYjtf	CEU	CEU	707710131
oYH9fXl	ASW	ASW	3531377232
I5mVrwe	CHB	CEU	3215121567
sy3v1Ai	CEU	CEU	2747238113
erf74zU	CEU	CEU	1193592010
DlloVq8	ASW	ASW	2316804244
BCFCpia	ASW	ASW	1742832421
zskUQGT	CHS	CHS	1633645421
zdl0cMN	ASW	ASW	2993936387
APpsttM	CEU	CEU	1069291507
HSVIwkH	ASW	ASW	678890651
cpSz61l	ASW	ASW	989981531
QulHkGB	MXL	MXL	1994177889
AlMwxbF	CEU	CEU	2076989486
mZIEAQp	GBR	GBR	3117884272
D448MfL	CEU	CEU	3423021918
RHxxJgW	ASW	ASW	3588166051
VVpkEX7	CEU	CEU	2458879205
83Uv7y0	GBR	GBR	1706996736
SETuFf1	CEU	CEU	2020370766
V3WdzSw	CEU	CEU	2473550123
9yWExRO	ASW	ASW	3886212294
13SP4Bs	CEU	CEU	2749298762
iRQzxFI	CEU	CEU	3100227007
58d5m1Q	ASW	ASW	2302963332
KVzsTH4	ASW	ASW	3697573369
adtq7zW	PUR	PUR	2193402588
oXeIpii	CEU	CEU	713374478
nloXUpq	CEU	CEU	3698657191
Fn5BC2y	CEU	CEU	1470865644
IQjZyZD	CEU	CEU	241250703
IAC0sjM	MXL	MXL	3528617764
3gEUV42	GBR	GBR	793444340
0ZlfyTi	CEU	CEU	2694374790
WzQcpFk	CEU	CEU	745922997
TQaMiMI	ASW	CEU	1222253438
R7Tcbr6	CEU	CEU	913871159
PPCrMuc	CEU	CEU	2918749365
fgCRIsM	CEU	CEU	944804653
RqbOszF	CEU	CEU	2040217624
hpknhre	CEU	CEU	1742403762
pVeQ72T	CEU	GBR	3913596413
eFrfp5j	CEU	CEU	3742773248
A7tHx4D	CEU	JPT	1735879011
wDIWeyy	GBR	GBR	1140370566
FjhXgZg	CEU	CEU	2764538404
z4ysBso	ASW	ASW	4165507071
Iwk5o0J	CEU	CEU	1494560075
bAS8dEJ	CEU	CEU	1590012880
4phaN89	ASW	ASW	306494382
Rjcy02I	ASW	CEU	3053563783
tZ9zK6h	CEU	CEU	573011164
sUsudGN	CEU	CEU	2118917843
SaqzYcz	ASW	ASW	2511136172
MUD8DxG	ESN	ESN	1963688990
apHPxzo	CEU	CEU	3174558405
Lgsb0wO	ASW	ASW	3090786872
pnOB2Of	CHS	CHS	405866343
L5FrjPU	CEU	CEU	443088428
3maZqYD	ASW	ASW	908239248
BNKLKe2	ASW	ASW	1226903996
QtYzDkH	ASW	ASW	3488226395
ara9SyU	CEU	CEU	3525788531
Hyf3mvi	CEU	CEU	447678252
xsH1VqX	CEU	CEU	2255295006
vn32LgD	ASW	ASW	1516978091
x3tj868	CEU	CEU	3285293524
CW5xmDb	ASW	ASW	2377030677
Ls5PLaV	MXL	MXL	1329765667
U7YW0kC	CEU	CEU	1632737118
pyXIW3c	MXL	MXL	2332929575
CTaJNl7	ASW	ASW	3622951138
vR0c2OH	CEU	CEU	1802676106
CRy2hBw	CEU	CEU	3091147600
dghW4Ep	ASW	ASW	2461634340
u4TVIyY	ASW	ASW	3500887717
VjJ4LVi	CEU	CEU	2799911060
DWP0roI	ASW	ASW	1211134906
ZHAOOIN	CEU	CEU	3182080674
eEKzzp5	MXL	MXL	3846306933
uc90tvp	CEU	CEU	1482562344
n3LtwFp	CEU	CEU	3218915395
aW3Jmse	GBR	GBR	1191344108
7X9qjpI	ASW	ASW	3911969441
x18MexL	JPT	JPT	4270176386
zUIoUES	ASW	ASW	3041337173
uF37BXO	ASW	ASW	2607195788
qxFZDEZ	ASW	ASW	731762396
WQ9MLOy	ASW	ASW	92779304
cW3Sodg	CEU	CEU	2488538986
qh7IKPC	JPT	JPT	968113019
t3IenHg	ASW	ASW	2688462913
e4LCCIK	CEU	CEU	258443071
YH0Bb07	CEU	CEU	726457439
t2oN8CL	GIH	GIH	4098973910
cRWmlIl	CEU	MXL	1839360853
sAeYz3U	CEU	CEU	1722257979
MNsLZyM	CEU	CEU	3746142388
RSDWyvy	CEU	CEU	766186843
rm1dbMK	ASW	ASW	3813640136
P2FMtAk	ASW	ASW	3147827424
6P2hL0D	CEU	CEU	3818490065
adS1Feo	CEU	CEU	1931111923
XjRrtqR	ASW	ASW	3145496936
C4OmWjb	ASW	ASW	2710068383
6DCwnbX	CEU	MXL	1945458540
tKIi6wG	CEU	CEU	3998989461
ymCgVYx	CEU	MXL	1608799235
79g5UvX	CEU	CEU	1525956528
TjYhKBL	CEU	CEU	4104119950
4ZQYdcM	CEU	CEU	3207322337
JtQQwQs	ASW	ASW	1404555584
wCnlwCH	MXL	MXL	2561473172
qlghej9	GIH	CEU	2004785839
A4lzaYd	CEU	CEU	922362925
o9cR8Ot	ASW	ASW	2210046083
fPi3vJq	CEU	CEU	381820946
7P9Tyha	ASW	ASW	349755462
JV6mbqI	CEU	ESN	2088379524
zp3Hlrz	CEU	CEU	2978016008
dpZgXHx	ASW	ASW	3534150449
SrUWoPy	CEU	CEU	439656005
8pJajTh	CEU	CEU	1785675658
k5tt8nH	CEU	CEU	1572050341
0chVzRI	CEU	CEU	844492744
eo3RnXf	CEU	CEU	3933960014
Hu1wv2W	GBR	CEU	472163988
ykqtOX1	ASW	ASW	1162882490
j9jxSbe	CEU	CEU	615115361
67Q97c2	ASW	ASW	3056848370
tAKwtbU	CEU	CEU	3355227913
ZXnGzya	CEU	CEU	1813536393
mgLIKd4	ASW	ASW	1352227371
doChTD0	CEU	CEU	3391815065
Nb7NScH	CEU	CEU	1492728469
uGpJAgX	ASW	ASW	563678202
hYXBPZY	ESN	ESN	1455314112
NbbKfXP	CEU	CEU	719807973
DASOsKY	CEU	CEU	2520449340
mXsG0Ts	CEU	ASW	388130085
99p6FUu	ASW	ASW	3182817220
j56ZvAt	CEU	CEU	1735726810
WefflOD	CEU	CEU	3581544578
xawmCDO	CEU	CEU	1248909658
qXtEE66	CEU	CEU	2353357180
t9E2U0q	JPT	JPT	557856459
tXzQ1pf	CEU	CEU	1549657847
Bht09mh	ASW	ASW	2995007619
ibeItEh	CEU	CEU	2739325418
8ZSBIUm	CEU	CEU	1710806424
195BiKm	GBR	GBR	3990595457
43xPWYV	CEU	CEU	4026987909
LSczdrC	MXL	MXL	2638889004
kRgay2u	CEU	CEU	981772258
O31UlpJ	CEU	CEU	2387054980
CCp3DQL	ASW	ASW	3211047396
sv2v4fy	CEU	PUR	350062697
iCcs0yY	CEU	CEU	3606563820
WQvP2YF	ASW	ASW	4024568507
BcF6KCs	ASW	ASW	3495728298
PM6Cwyw	JPT	JPT	776273313
lhByXLf	CEU	ASW	2249776993
Zqa4vQM	CEU	CEU	3251668032
VLd6w1U	ESN	ESN	4268626359
rPbEUxn	CEU	CEU	4290573147
JQSZkie	CEU	CEU	3249855709
8hcAl0U	CEU	CEU	638472354
FYZXQfc	CEU	ASW	691968528
S31jQpB	ASW	CEU	4158778618
y5slqsU	CEU	CEU	3100260763
gmFIZBu	ASW	ASW	203479163
nwKZsPO	ASW	ASW	442404840
lReutVq	CEU	CEU	994532095
lPrttVz	ASW	ASW	625153788
q79nplZ	MXL	MXL	1018621688
ROvLhzZ	ASW	ASW	3625888790
rqZ5ru4	CEU	CEU	3332805300
4oD9KHg	MXL	MXL	385890054
nzu7x8p	CEU	CEU	3049360899
qjF4gqy	CEU	CEU	2743276710
ulnS6at	PUR	PUR	699971045
zc8h1sO	GIH	GIH	3259855069
YmOIM3x	CEU	CEU	1916301115
n87br7i	ASW	ASW	2296107636
DdXoDBl	CEU	CEU	112052182
cKczYkI	CEU	CEU	2683484440
xWhoQJ7	ASW	ASW	3463198006
txeGUln	GBR	GBR	2590833222
b6gryxE	CEU	CEU	2955866627
6fTw3v8	CEU	CEU	2698234360
fPUkxsb	PUR	PUR	1235776749
HxLe1bH	CEU	CEU	3125259161
mp5lZcX	CEU	CEU	3897135188
ob5sYJN	CEU	CEU	3957790188
vCmecTM	CEU	CEU	102360074
HzX54Yy	CEU	CEU	2998138983
HPIgakZ	ASW	ASW	3258548156
7ZW6ZPA	CEU	CEU	3171899902
jvZwUYY	ASW	ASW	3540529523
rvzCSNs	CEU	CEU	3896141627
PMjTPPB	CEU	CEU	628176142
tCRXTGQ	CEU	CEU	795888977
86ArhOo	ASW	ASW	2631360917
MaKNMIx	GIH	GIH	1861775375
qQctEwg	CEU	CEU	2246640325
zEX7Xh5	ESN	ESN	3947782570
3E5zWxo	CEU	CEU	865236129
Ndnw2L1	CEU	CEU	2698859623
nlTzmDS	CEU	CEU	3423511126
y9sCAIB	ASW	ASW	2163862868
Q1Ehou1	CEU	ASW	633482899
wpum2Uf	CEU	CEU	2803404665
kxeM9no	CEU	CEU	2057835568
r41Aiml	ASW	ASW	939842582
Ky7G5wO	CEU	CEU	3359341880
tJL10YV	CEU	CEU	3736071498
nusguT1	ASW	ASW	3676197386
1R1gMzR	CEU	CEU	3709437286
76H287v	CEU	CEU	1769597422
C1NVAWM	CEU	CEU	1367981948
qSg2XM6	CEU	CEU	2852646951
9qVogr1	CEU	CEU	2252213570
ofew8lK	GBR	CEU	1328944940
tGOQN2K	CEU	CEU	1202344001
5Mt4uPC	CEU	CEU	2202166850
rB7zzwr	CEU	CEU	2797853029
BxbepJV	MXL	MXL	551488941
g3tGF9y	CEU	CEU	270056572
5vTEMNO	CEU	GBR	221979611
zRfF2bg	CEU	CEU	1352268458
78Wl2ci	CEU	CEU	2707207827
5UkUAOx	GIH	GIH	4240366867
ZHFvYd2	CEU	CEU	3783257824
AHktasy	CEU	ASW	770975582
2ReZuse	CEU	CEU	3012822449
0dH9QjR	ASW	ASW	3074399979
4hJJoD1	ASW	ASW	3574486244
RP0HRLn	ASW	ASW	2776017475
dgAl5o7	CEU	CEU	1472447165
bVQrJkh	CEU	CEU	4069218867
wnxeQHA	CEU	CEU	3374701991
gZe2DVE	CEU	ASW	1988244499
cCLSVUm	GBR	GBR	3878483762
KniaVQd	CEU	ASW	3534592745
we5K9yC	CEU	CEU	1581642852
KfGkGUW	CEU	ASW	20186239
CZpEHhi	ASW	ASW	3048275580
89OmGG2	ASW	ASW	469473633
aIEKXU5	ASW	ASW	1302946619
QBb06lt	ESN	ESN	2471325170
X0DOitz	ASW	CEU	2530912823
OLoGJog	CEU	CEU	3816280797
eLsoUk8	CEU	CEU	4043144831
RvDzZZ6	CEU	CEU	582933775
G0Qxlww	CEU	CEU	1922221150
C9Jn5L1	ASW	ASW	598095588
6AZZJBJ	CEU	CEU	2810741269
TJHXJND	GIH	GIH	1099606400
vs7LzD3	ASW	ASW	2316811556
Cf65qWS	ACB	ACB	4197065310
REU7vcN	CEU	CEU	2371035160
CMbnIOl	CEU	CEU	2011402707
GEkQOOM	CEU	CEU	4015820906
us8jq8q	CEU	CEU	3313309426
iXWF9pT	CEU	ACB	3973381997
NdCbUHE	ESN	ESN	1786956667
ZsUJbHo	CEU	CEU	178082903
n3zYTQV	ASW	ASW	2518842542
cEbENzj	ASW	ASW	2872227272
isjv9yM	ASW	ASW	1724799999
eyikXFM	CEU	CEU	2272213758
C7s5SUC	ESN	ESN	819268272
JcnuxD9	ASW	ASW	3973430584
Id6AnSU	ASW	ASW	1301871337
ImRTUTZ	CEU	CEU	3565831303
r4VktqM	ASW	ASW	4058912038
unhTqZu	ASW	ASW	179960565
4fSzZqY	CEU	CEU	393898874
e3GdRhY	CEU	CEU	2221555481
hZClr1Y	CEU	MXL	345675236
MjQSfNg	CEU	CEU	3918073106
ZC6UD5x	CEU	ASW	2442352894
WGb45AD	ASW	ASW	3143863947
tR8r0iB	ASW	ASW	3787490433
Nll9sXm	ASW	ASW	701450673
SbT89CY	ASW	ASW	3256976968
Wridxo8	CEU	CEU	3748857688
b4hYPix	ASW	ASW	2455193938
gr2Pz5d	CEU	CEU	3962917342
3Bk2P9J	CEU	CEU	3804714612
yUwqFYc	ASW	CEU	813683596
hTLT4Vy	GIH	GIH	586195997
XNGjsZI	CEU	CEU	945391027
5CMKVDj	ASW	ASW	1243562799
kThDxDK	CEU	CEU	994228891
9ZGb5G5	CEU	CEU	2725205997
E1kqUwF	CEU	CEU	491693431
LOd5zpL	CEU	CEU	301193954
6QiAgT6	CEU	CEU	3733519170
ICIK2Vl	ASW	ASW	2662901759
jd4BN3b	CEU	CEU	3736715098
Ase8w8y	CEU	CEU	585295317
9xGsmKN	CEU	CEU	1642828152
JEnUdse	ASW	ASW	2018134429
aKARoMc	PUR	PUR	1473063513
WpgCoAi	GBR	GBR	2351109025
Qm4HiUp	CEU	CEU	2465835005
1pDUsEo	CEU	CEU	2747292308
iV0UoZr	ASW	ASW	42949465
YqDT9mz	CEU	ASW	2468762259
5Noa491	CEU	CEU	1881255180
BoPfRSE	ASW	ASW	1100362144
58HX8As	CEU	CEU	1892443260
DOWuuPO	CEU	CEU	3061111785
dpGVPQp	CEU	CEU	91733024
3CeupNF	CEU	CEU	1641825908
SWePhoL	CEU	CEU	99775834
ZTTlMu7	CEU	CEU	1757997491
NUdxDiY	ASW	ASW	3984312828
KJQEQof	CEU	CEU	3408121787
TeSouvc	CHS	CHS	14227364
nYcyNKj	CEU	CEU	236628676
VULkYgj	ASW	ASW	1323759944
wRmCEj5	CEU	CEU	1335259681
rjoJN9D	CEU	CEU	428191925
I1a0QJx	CEU	CEU	4225063000
3sHAuYe	CEU	CEU	770069349
5BqIR2b	CEU	CEU	2477564827
PR3p4Jt	ASW	ASW	178683675
ru6wVtz	CEU	CEU	140493851
saf5jxw	MXL	MXL	1379569568
ciyacJq	GIH	GIH	2985641047
eErfSXK	CEU	CEU	72117026
qxPFU0G	ASW	ASW	154513688
vuK2EQx	ASW	ASW	1879260805
CdAUpT4	ASW	ASW	2394783280
UXBiaQX	CEU	CEU	4116801879
2l8EOXW	CEU	CEU	3363024882
vYHjFnj	CEU	CEU	4262409491
sKeYBp6	ASW	CEU	4093658292
24e8M5a	CEU	ASW	2093019686
WiUNes5	ASW	ASW	2070944841
3Gq0AYK	CEU	CEU	2261161121
vbHHw86	ASW	ASW	3310963995
QZYsNfc	CEU	CEU	1185862729
5rfHmSM	ASW	ASW	1043920771
kOMOQeo	ASW	ASW	4194469317
rquSN0Y	CEU	ASW	381504733
tXFtwTt	CEU	CEU	4164233275
K1VRk1l	CEU	CEU	1538376100
4Qc8inp	CEU	CEU	1376813689
Ix1tE7B	CEU	CEU	2939242303
Hl6mPir	CEU	CEU	508130502
JcHblb4	CEU	CEU	541997278
eGerOaC	CEU	CEU	3030891639
GlutvT1	CEU	CEU	4166402927
MuTRPqG	ASW	ASW	1113856556
9REoYO3	ASW	ASW	3739050575
la1T8V3	CEU	CEU	1629009718
EudYLhy	CEU	ASW	2555649545
IEubiZy	ASW	ASW	3444182478
lhrs2Fy	CEU	CEU	684718912
AETZLMK	CEU	CEU	3943936951
cjjMBWu	CEU	CEU	567020408
ykOJDz2	MXL	MXL	1266891995
T3cNRYc	ASW	ASW	2275718607
cDHm5Vv	ASW	ASW	2008278193
RFZhHbw	CEU	ASW	350770666
lW1kCZD	CEU	CEU	1198348756
UT3SlJo	CEU	ASW	2511272105
1JvhvxM	ASW	CEU	1571898580
D7x8zmr	CEU	CEU	4068911458
SxrqE0f	GIH	GIH	2730927659
lMhKgLe	CEU	CEU	1474137448
TMLUeTU	CHB	CHB	3258114780
LbPP8Mq	CEU	CEU	3675982532
WAiP3gk	CEU	CEU	2596209309
t3tire9	CEU	CEU	2923930277
iA3mtWl	ASW	ASW	2695143282
SoIvrsq	ASW	ASW	191116027
Xc6qMnj	CEU	CEU	1435967073
pOBk801	GBR	GBR	201595244
5gyDS2y	CEU	CEU	2658061666
XTZN1Gu	CEU	CEU	832497772
lU6L4V2	CEU	CEU	1471806394
COCJCeb	CEU	CEU	293105244
qkhsBYD	ASW	ASW	2651520639
28KNk1H	CEU	ASW	3274369554
t2m7eyM	CEU	CEU	3785998789
V1G6MmX	GBR	CEU	1755577364
rJ389M3	CEU	CEU	2080666524
NM0a2Pd	CEU	CEU	2543519330
RJNU1Hb	CEU	CEU	1869749435
IBfp1R5	CEU	CEU	1521081292
x0EoW77	CEU	CEU	3360954093
r6GgzN6	MXL	MXL	3302912578
4poNo72	CEU	CEU	3068812499
tMEFfmf	CEU	CEU	1471475473
J9NqfHc	CEU	ASW	4249521772
QNccY3d	CEU	CEU	3648204113
GTXOYKw	ASW	ASW	2848596173
2pbCH3j	CEU	CEU	4192515510
E994mvR	CEU	CEU	34766089
ksAav73	PUR	PUR	203746993
zsJeuNR	CHB	CHB	4269151732
zRhipEj	CEU	CEU	2982979317
IsCfxDT	CEU	CEU	4205025000
WMh2cCk	CEU	CEU	813132931
9EnSLvs	ASW	ASW	2805060545
8rqNpne	CEU	CEU	2347257294
IPmsiJL	CEU	CEU	4096423716
1WNjxvK	ASW	ASW	471673440
aacCH92	CEU	CEU	381895303
