ID	Contributors	SeqSeeds	Proportions
y6vcFXo	VAAZkqs	1362652379	1.000
kJAGTCJ	DYIc7ws	2566429762	1.000
kXAtwqF	lnRAklE	1508737094	1.000
VSfsr7h	BT5oQ4X	1684056893	1.000
Fv82ojQ	iZteDRL	4235581295	1.000
nVjGhZM	qUFgMv5	3237612564	1.000
ZC2LYHP	swoyAZL	3807471424	1.000
OgPla3c	QnfO98J	2936278655	1.000
31v79VJ	qymWm5X	1635881467	1.000
ONMhXeh	RhCXBEj	1575530328	1.000
Gf98Nkx	1UER2fc	2249022038	1.000
94GsfTb	Z2zRIKW	3684379397	1.000
G0XMHBU	Cl3Jb4p	3010443814	1.000
bPjY5dm	HFggpap	3995601199	1.000
h9Rh664	v9ws2sN	3955660242	1.000
EdmBq2w	moBJAAv	3868490492	1.000
9PcwkSY	qmhWXpL	2595020972	1.000
Yb1MfsK	hSKrEwe	54942821	1.000
dwyb5rX	Qid9RkY	713631715	1.000
pyENvZF	tUttaed	967800023	1.000
kwZ9qmD	8QqPlFo	3790854472	1.000
NQ0aqS1	cEfIsby	3431057431	1.000
E9LG6ZF	t6dtMHs	3329668983	1.000
1JTB20e	9oqqLFR	3752898744	1.000
ffQp08M	WEXdaUH	269384802	1.000
cygEdSi	QSv24XW	903406367	1.000
NXl8j7c	cD6Jgy1	2665018569	1.000
bMBH9Kp	xSBl5Fp	2821606007	1.000
PJFARuq	HzblYxM	1352911643	1.000
3k0awpN	wGj3rkG	3484816380	1.000
UUNOz6F	8kBbbUI	1244966825	1.000
TcxOuZl	4gJqlH6	3741012101	1.000
8pr8rxu	zmY7j5M	3486484339	1.000
arnea83	oLkd7xW	1694544609	1.000
9n6atq6	0W36Q4D	4070051407	1.000
T5zrMKt	D6yClx5	2389375329	1.000
8iYq42q	VciJsMv	3120006484	1.000
tnOkQ0G	ODI10ZR	3925574924	1.000
VRThgBN	IohBoJ0	3454459168	1.000
6zbpDDy	5AMoAtD	4155115665	1.000
7s4K6nf	TG9TtaM	2774279231	1.000
D7I5IYQ	ZIhx61i	1299074010	1.000
yJz2WCh	qO48vpH	3280068463	1.000
p4aUbxU	23K0gIz	1450851309	1.000
GYzaHMu	cRKlC6O	358192334	1.000
5CZ0IXr	w5nxJP0	2912036389	1.000
0SygFzN	vUSGhD8	3018573334	1.000
wewKlEs	wnu0uCn	185042454	1.000
rYuii9J	JxybtWE	4237551235	1.000
Lsy3lFw	fSBVnq0	1808097967	1.000
s805UI2	DDGK2ZZ	3072664775	1.000
LTe9rGF	nUXYRs9	1647443529	1.000
uS0F20h	5AnJYfm	2663111846	1.000
6tYfWLk	zibXCpu	336431784	1.000
yXt2Sok	XGQ6K4W	605915643	1.000
WjkGbse	YAjNaj8	1551962514	1.000
YSbUcyd	dRe0gwj	516514079	1.000
tcnQJ7a	yANJ3IY	2035403025	1.000
vjvVSPP	giS2dQA	94144374	1.000
T1TXg6v	kohRpbP	4193587802	1.000
4Tld40Q	oyvWHJe	2038915761	1.000
MZO3cCk	TCPfbeN	4037048629	1.000
uVamOeZ	lUVxqjs	978720061	1.000
CZPK1dA	7F5aMQK	2168478081	1.000
XDKNXos	yazzv51	3324833670	1.000
J5tQ4te	E51kbs3	1244394309	1.000
U7IwV4o	oRer8Ay	1921159358	1.000
1IihLqw	LX5Cj5e	910533317	1.000
rHJKYaj	rPpVvdG	3448753871	1.000
8QNy9Mv	I9BAfK3	1661285236	1.000
GlRZbci	gxkRFDj	3432717702	1.000
QKNEAKm	4sIerV3	3107279879	1.000
XwNyiFg	2APTx9Q	2349738972	1.000
8fzLUEF	4IdvUC5	1981132344	1.000
w0XLdcE	tv4gSIP	3703618263	1.000
Rewl05D	1P5ViYv	3148685427	1.000
QJ6VVwt	lNNQIoo	2446489005	1.000
An1DaOR	MZOYVU3	1454728581	1.000
eX7FTXp	QQwT9ag	2511945797	1.000
fkLdA4v	VMI1j8I	2545913475	1.000
T1ugK1W	nFWu4XE	612627812	1.000
hjjKxOj	SR2kkTO	3840083513	1.000
ld7whKP	KH3LPsV	1205549109	1.000
aSVHcFd	UrjRiok	2363276818	1.000
xUNl8qa	pO0hTVn	3215610313	1.000
IsUROoO	SrcfvAI	1920668264	1.000
YvpH3v1	Im3rDnb	23115523	1.000
o9qxU6v	3hqqQDs	3637428250	1.000
j81YOku	SA8ULzg	1539618135	1.000
3CzN2zV	r9aCKwW	445593500	1.000
sXlr2vC	R0VZpEM	518438815	1.000
mzeBI1L	Dh0VOWv	1055955909	1.000
PVlZAYW	AKdX7va	2695780855	1.000
RDSS7SS	KU2xLcK	906859377	1.000
Jw6uKmf	ktULuNn	2181124072	1.000
mbabQKz	jB8aO7C	2117954123	1.000
O9L0mUX	s5Us9VO	34888742	1.000
xV1rpPh	W7aNfe6	2970822230	1.000
OvN8WJV	nkueYFL	3188931721	1.000
vUAnpje	6IPkySB	2357153681	1.000
iR29Nyy	LsEyb7p	3506653220	1.000
20klPke	ZmEMild	3974645419	1.000
2nmXLoO	8r67uwl	3947851665	1.000
0XPW9vw	HZqU8Pt	2236520602	1.000
0aEgCco	yUG3FNH	3701390910	1.000
AoTlBqz	uWLHe9d	2894083429	1.000
uNwnZvY	aboJn4r	3926701817	1.000
vPj7Xt3	pnEdu37	22106628	1.000
ilK6X1U	mXm79Ev	1194692444	1.000
2Pg9mSd	B9ZbEdC	3249234923	1.000
CjConDN	F6U30G3	321416842	1.000
MYvocTh	HOsfACj	1865480252	1.000
sOLsE4X	yrOYUwD	3726013690	1.000
qB8D9fZ	IF4l6Vl	396520222	1.000
UFck7EC	13h5Z6Q	1667712752	1.000
z7uDYXa	KqWj9h9	2729131939	1.000
tlxJRQ9	bLJi7av	2018936664	1.000
iTMUnOa	q038gEB	685024309	1.000
QDadus7	1xar8JZ	2777352527	1.000
Bduu3TT	KiNczBD	1717528871	1.000
oaseHEc	GYxGe0B	1550369998	1.000
6E7dEYp	e2EpyCJ	2084932659	1.000
SMGAkkj	7qv5cu2	3176943424	1.000
1SKdg0p	678FMy0	3070955297	1.000
a3tx8JT	DYbPJx4	2273388083	1.000
BepDHtz	dBcg9fT	2766340863	1.000
Eyii5Y5	0G6oK1z	793002323	1.000
KazQqIG	FPzVn6R	160827467	1.000
hFADbpJ	TAHYW4P	65051507	1.000
ZZ8uV5Z	QjcphKn	751329060	1.000
Paj99x9	Mudb5iM	1755753332	1.000
m1T54f5	ds5A0C2	512021771	1.000
Eopfxei	pLqqMFz	752157873	1.000
7Hjjb6w	6FYuE6W	2762229556	1.000
Vz0M5NU	9jLR3su	677731058	1.000
oQzEP8k	k001nen	2931510787	1.000
xLCc2bR	78a9tfO	3079786195	1.000
p0rX5rp	nxS9I0L	2802553527	1.000
wyhiBIQ	6Lwd9gm	3947255744	1.000
RBBRjGQ	eW5XwR0	1758891628	1.000
403r9gW	EgkreIj	4079760777	1.000
ll5xIZW	pNXFhAw	2870545032	1.000
kBViPJc	eCMagMu	4282251059	1.000
mJcUii0	d1HWqGg	3180636879	1.000
t5JYoIv	DjMOMbr	2170199676	1.000
70d5YrY	9vUcDt2	1406547380	1.000
7tIhYwS	0NJO9nW	2568406720	1.000
KCK9xZy	t2n4urL	3034609960	1.000
LLCsbYB	fzUs16U	491273758	1.000
lps3NoG	hqNzx8S	1461953301	1.000
CMn0AQE	npK3KnF	24242027	1.000
AFXy2O0	fMgtLEp	1656173022	1.000
P4R1UyI	LUwz7aF	3816835839	1.000
1LWp7un	MixXkWs	1224909244	1.000
JkdT1ng	y22zCFO	2971853970	1.000
EDPw5dJ	Rgb495k	3392689260	1.000
HL0ZNL1	Fe0K2Ug	2649827660	1.000
viOR82m	tMxIctn	2864252235	1.000
QmsbcyG	IMGFhMa	3931060947	1.000
3DJSoXY	ues0M9L	184612386	1.000
un0IEse	KoGQrww	2812143147	1.000
fzwKsa8	pD7wg7z	3729874934	1.000
YwCgcGX	7fDf09F	2860068966	1.000
krrBx5g	qd7atX8	199206987	1.000
mCkSuvn	jY6Dxy4	3477337409	1.000
D3osRbC	bnijDhs	590806158	1.000
QjV4QSL	fcUTqxP	1969948981	1.000
Bua8sb0	WvnqNx8	1820587718	1.000
SByRjT9	25AkwRp	3832171409	1.000
AKqrbhm	WdMJZah	1210304447	1.000
U6Jv2l5	7bmSFIs	3261351485	1.000
vANNKaz	0Dtd1tF	3572263478	1.000
ECscrgg	kU8VnRo	2624140132	1.000
MYsy6Xd	hh5gvmI	1931075135	1.000
jg3JbyY	wCuwWIp	2578138586	1.000
KuO7Thk	DKGg06X	102432787	1.000
dbnWwRq	CPfm0RS	3385769981	1.000
1MtKlbB	cOtdtCH	2555600381	1.000
UFqHizZ	GgiPI6Q	32164919	1.000
RnWsN56	hLzDa6D	3975966579	1.000
2tccEp9	4LyOZEF	1359951172	1.000
7osIPfm	TIAQ5iX	947856632	1.000
4QiuVBL	kC3njPp	24620736	1.000
DNgJkwv	5EMnMc9	597368710	1.000
2QZOdPC	WggbAeI	3587019139	1.000
XgAevs3	GNK4Orn	3654781832	1.000
0lC3Nr0	JPuyfYh	3573188687	1.000
u2ozN5A	UTgyz6e	986501882	1.000
V8Jedej	94Wd8zR	502173649	1.000
6iMPAtE	5z3iSjh	2301643916	1.000
5DjCIUm	d1DTlro	2881349035	1.000
geyyQJP	O53bJYO	3127486070	1.000
uWsubts	8d5JykO	3574385764	1.000
37pglN3	Ixt0uFH	3628154192	1.000
u3SFPes	unznIug	346836441	1.000
oq8kZZT	Zqe3WjK	3396850579	1.000
iaVTVYR	csLOYet	2877157458	1.000
6npebj6	UHcruww	1015541059	1.000
mmRm1sr	BHUJphG	1766662470	1.000
AQDc9zH	Rq8JEmu	2678829653	1.000
GgRTWgc	PDSpFB4	4136580021	1.000
WtTTvGN	mxi7k8P	1560539682	1.000
aM9mkO1	7UEimUI	718694209	1.000
ffdLQKL	9rXppKy	673521590	1.000
1wW6cvo	0au39s8	2898387606	1.000
NNCC8i7	K3KLcKX	3906696079	1.000
FNsv5nt	R7TmwqF	2975516324	1.000
fN2Y4Qm	EZku620	1309243283	1.000
9mTYTOw	67ymsZu	1292489101	1.000
q8HWWLd	dCsYu4i	419061390	1.000
mOiSGEN	jzscDIe	3955252509	1.000
j6JV7mN	7BjhrfQ	621996687	1.000
TJA6rRw	kjksynm	4024635763	1.000
KoBzXPs	c5RpfxG	911974102	1.000
KpjDoeR	bVjgdnn	2102232169	1.000
U1P1TRk	ABgKJu5	3572546389	1.000
eZL0qDD	Kbn1hr4	1873166983	1.000
hyQWCf7	jvj2dIy	2660268584	1.000
QxTKZbl	MGl53P1	4168590462	1.000
xcNv9uK	z2Cb7hX	3963575968	1.000
6Y7YanE	vPJUYMZ	957537957	1.000
7bFKvUU	nkyDhiS	2871310903	1.000
4nYO0Fb	8Zjicqj	2926499951	1.000
ANVU0Bg	LIQNLjK	3317658196	1.000
8eFiX7J	Zj41b1I	758540287	1.000
37MBEWb	YhIT2Bv	2105613904	1.000
pzk9CI3	3cJeSvJ	3326332818	1.000
BWNtOUH	3rRuprZ	3857215611	1.000
HxYkIFR	dfMyPc3	4104343873	1.000
augFfMN	ohkXAGM	4286555263	1.000
Mg0Iaud	IBrQP4c	3280447503	1.000
7PEhYCq	MQPoeal	3452210160	1.000
zpn5gA8	lb2pw7H	3706994472	1.000
6ZDoUHu	CDkKHeq	2806907681	1.000
s6ZBS38	r1OBTg6	868961507	1.000
J5Kb87J	fCWOGkK	2498611161	1.000
yZWYGfL	yKHzwZh	157204005	1.000
tmYoLm0	SqLP12y	2517497697	1.000
B658csx	A4vIlNB	1918910435	1.000
v9bYoAj	x1Fyv6M	788472592	1.000
Gdw2yUV	GTD0GGL	1005097426	1.000
82Y66Mj	YhQbugj	1339702732	1.000
hQvaimQ	CRDprzt	4166389491	1.000
wFzMJqS	rUjE4kS	1739559483	1.000
kD8J4p7	HtYcn9L	840420349	1.000
wZuZAhB	1bK9aGk	2221898318	1.000
hPETkcH	6ER5Shq	2549821962	1.000
O7qqFKl	iJlweCR	2754992825	1.000
QYvlJxN	dyRpA1c	303441788	1.000
f6BPqgW	0UzOMUn	714812391	1.000
IEsWXl4	J4XIfHK	2287494539	1.000
H5Hg6Qs	ZnJnJ33	1479304395	1.000
fm6MZXb	OklWWBM	500761995	1.000
QvAXW5X	v8yGp0l	1889161898	1.000
V8IN5iO	3NLTG9z	2161633676	1.000
jpv1IBg	hc4Ihux	3910988821	1.000
BjnzcR1	I7u3JXG	2416418060	1.000
OE434TE	kHtELYC	418952760	1.000
akCaAps	O0fUSCb	3812368842	1.000
vTKSPbx	QpYUrKQ	1652346287	1.000
61Y7vjh	OqHhfLD	463667438	1.000
lPUtWTB	j3vcV1o	1804811713	1.000
MUcLhJo	Ei4dln9	1707618754	1.000
DxGbYVz	5gacyI2	2651937941	1.000
Cc1tagT	FaykKDU	2787775971	1.000
MYM7vuC	pJfBxxg	1902023330	1.000
EvHIgbA	OrXDR0T	3962526868	1.000
rK42fhG	1c7SJV0	2418852753	1.000
tyijFev	C7U89An	2574630618	1.000
tkveX1n	sGy0qLF	2367564035	1.000
cteDKxp	IeoVYOQ	4237559140	1.000
Vgo4675	057hA47	3989326207	1.000
YkggB8Q	im2hlVj	52764847	1.000
yEvXBAH	CKs2CZ1	3073192071	1.000
g7Hodo0	SOigaQJ	417417892	1.000
yvRLeAl	B3ELlXO	2379578915	1.000
01Vz1dW	TXklcN5	844658853	1.000
6nbtGbu	I6T9NAF	1786630592	1.000
eKwcGLK	tCI7dpc	3380065057	1.000
xcl6wOD	Xt7xJam	2015124634	1.000
m1lq7jo	H538Pyt	3184649504	1.000
bdOn0p3	Y8XpyQE	146009459	1.000
6x98Nz9	SXM5BlA	1570804771	1.000
ej45JOS	BplKtQt	186569559	1.000
0SMYQvx	wM8xpSD	3560364146	1.000
QsJ1qU2	tiqP8Dn	4030088192	1.000
KvCAwNT	rTqXdbw	3051229675	1.000
cGETbGG	Id9sFqO	3668506290	1.000
ozs5QON	tnc40hF	3924733225	1.000
fmsDlkB	BV4Ftfi	987572020	1.000
M78zsOX	D9AY4DZ	782514140	1.000
h1SHZfF	e4ROypY	2536793211	1.000
9AZRwdg	YDKluvO	4229428927	1.000
mlXoIqU	utiAJia	187054727	1.000
1zKKlWl	YY7542J	1570464284	1.000
gxZ3sBS	Rpuhqo4	1771787061	1.000
AZIpT4j	9zCrJor	3788222771	1.000
wZXGrRQ	kIoLIUJ	2373940968	1.000
emf9IrT	mG38Zbe	2023635896	1.000
q31jhxt	JZ4KsKn	2470487109	1.000
HLbd9Jf	EWbEZyM	3274389521	1.000
sFHzziK	saxhrZS	4065628819	1.000
bPi2sbJ	i08EQ72	2275342562	1.000
eEfem9C	AnpMf66	2916877266	1.000
hZQWXPF	CbHhgR3	3807325014	1.000
wu7cwYa	yRlKCkL	2184066231	1.000
G0cAw2t	1Qmk62p	460298370	1.000
ph3KBlM	tRGVoFQ	1456223864	1.000
qIiOCzc	RRJVuAF	618219409	1.000
x2ddfVD	4skCBYo	2653225245	1.000
R8TuwdT	4cENJVo	2192876393	1.000
V7UTTUu	vQqRR9e	675292882	1.000
jEB8Tr6	qb6NfYq	1956104453	1.000
0tvjb45	Csi1RiD	1253218206	1.000
AzsY5Gd	YwNz7Dm	3861992222	1.000
pmd9xfs	iGGede2	2701619426	1.000
bAeldRg	Ectcqot	815365535	1.000
HNPizJP	Af6zSWJ	403143771	1.000
iUO8jy6	X3FkpI7	2274787134	1.000
dnJ9dFq	emkgb8y	2780790690	1.000
F6huYvZ	GKNu3rB	2745429367	1.000
G4HMrhy	SCUwkeJ	1447664568	1.000
MS5NRcn	HXwdjAL	1404135978	1.000
Cabc6Iz	z8VSlPJ	1255957792	1.000
bPTpOSt	IEUK3ta	2935301977	1.000
cTVpUFw	K8JcMJ9	2677930070	1.000
DaNHtof	jPAK9CO	138849552	1.000
O32Gr3z	wWs1P57	1519641238	1.000
uyxDUvD	vdyg3Mv	2401980702	1.000
fVdKRY5	mthImlC	2848611907	1.000
yLR1DQS	g2J4a1g	184012560	1.000
TJ87f8T	wfKmRLo	3081487144	1.000
QzBg8zS	CpmN6Xo	1238878298	1.000
GLiLxPX	cRA3gRS	3409901622	1.000
uQYBaLk	J43noC6	1546390722	1.000
HIKfYQb	B4iZCfI	4246000186	1.000
vADLAMW	rRU8asa	2135055735	1.000
I1Yf3gx	4Qia107	315921411	1.000
B8uXOhf	vdKh4eC	396401496	1.000
0mgsPc0	jWlqfK8	1192330794	1.000
udsPV4j	x4HFOQQ	512278024	1.000
7xWGk8p	FZ8l5nw	2902045849	1.000
35Za1ko	VgjlZ7l	1068441590	1.000
ysWmduZ	TQU7Ur0	4075996192	1.000
1aFVKjA	IV3Kis8	1593003813	1.000
p6xNTOZ	tKzDrVm	1688729079	1.000
AapPomW	VNpsZjQ	1492055317	1.000
EsUlZfc	qdDqK22	3856226326	1.000
jT38zDn	QO8xt7P	1296182853	1.000
Uq7i69c	Pq6Ooz3	1116815619	1.000
DMv3hFn	CRPpyfk	2020047195	1.000
K5oClpF	WevC5Lr	2982199583	1.000
RmslN2a	XtLOCk7	3474773498	1.000
0a1UznA	OwzWFSO	1049002946	1.000
2kVSBQ8	SonSUY9	401160759	1.000
NVZDC6v	fM4wFZK	3229771430	1.000
uzKltpn	CInoCCc	2645993382	1.000
EyBnNnV	vRGmQot	2011583440	1.000
PW9Pgny	SlEYRfh	3067096736	1.000
4pmgbJL	qz8vYjX	2896996114	1.000
VjXmvqS	JRsGRrD	3318831024	1.000
BpgJiWf	F3F3iS9	1604275517	1.000
fc1ZFXQ	ur3yjv6	18851081	1.000
nUp8RDl	6jVecv8	2684929286	1.000
9KbLSqE	JvyNdOH	3407192152	1.000
JCqnYPg	8g8cbNN	1455312250	1.000
4EPPl29	xEUq7B2	3410882613	1.000
z8Ww7QE	z66WGJN	1985045645	1.000
iUAhcv6	zDtUndm	1445240814	1.000
aB0RqUy	JwyecIv	3735279914	1.000
lResCh7	9P05zob	2919428757	1.000
yK7M7Q6	FqHohrN	1646769806	1.000
XlkrTJi	HweYjtf	1616512309	1.000
UnkDSYv	oYH9fXl	2446708728	1.000
zVayuZc	I5mVrwe	670797993	1.000
qbnpFP0	sy3v1Ai	2976538352	1.000
T9arfcY	erf74zU	251141470	1.000
Niwkdh0	DlloVq8	1796261354	1.000
hKhZ5uW	BCFCpia	220064652	1.000
saCIJqN	zskUQGT	2890286112	1.000
mihZBxq	zdl0cMN	2779661933	1.000
xuogykv	APpsttM	233356635	1.000
IOv3rVg	HSVIwkH	2958010021	1.000
yBz1umV	cpSz61l	259354626	1.000
NA4VJvv	QulHkGB	3653224341	1.000
AYVhDYd	AlMwxbF	384211005	1.000
YPUIJxn	mZIEAQp	4194851802	1.000
7CCW34i	D448MfL	440138192	1.000
hY0SwFg	RHxxJgW	3153033744	1.000
mtuDg20	VVpkEX7	2777989139	1.000
3k8IIOP	83Uv7y0	1721115806	1.000
I7Bojp9	SETuFf1	1658707370	1.000
rmcTcd7	V3WdzSw	1078291428	1.000
oCSg8O8	9yWExRO	2373173033	1.000
vymyZLP	13SP4Bs	1143412907	1.000
ZvbD0vZ	iRQzxFI	728207309	1.000
74ULnpi	58d5m1Q	3032832504	1.000
SBzYUDK	KVzsTH4	3297094635	1.000
c52iSb8	adtq7zW	1240212019	1.000
NReNtEc	oXeIpii	860159940	1.000
IShnf62	nloXUpq	301735200	1.000
mX6u29n	Fn5BC2y	2074180378	1.000
vbTv1EC	IQjZyZD	3190723188	1.000
g3ohx61	IAC0sjM	3926296588	1.000
o2C3fp3	3gEUV42	482178331	1.000
mu2fvFJ	0ZlfyTi	674684621	1.000
RYBtcxy	WzQcpFk	4269718300	1.000
yfVYrUz	TQaMiMI	53791908	1.000
1kCVKj2	R7Tcbr6	334810576	1.000
p1fCZOC	PPCrMuc	4282785417	1.000
fgjzODB	fgCRIsM	1505515685	1.000
Js0uu2N	RqbOszF	1693900854	1.000
uTzG7BJ	hpknhre	302597333	1.000
sf87zdq	pVeQ72T	1431205685	1.000
O7RJXYP	eFrfp5j	2322519021	1.000
38SeVtm	A7tHx4D	2197665168	1.000
BFyOmVl	wDIWeyy	3985871828	1.000
0Bg0El9	FjhXgZg	1300691744	1.000
V4yFj0O	z4ysBso	4134880645	1.000
6t3vKsR	Iwk5o0J	210515943	1.000
cNaRaiv	bAS8dEJ	1601903673	1.000
kcgo1Zf	4phaN89	756551647	1.000
YFRWcsO	Rjcy02I	1873036513	1.000
LWRlm4X	tZ9zK6h	1512865058	1.000
IGQD4iq	sUsudGN	3569015686	1.000
zrwlvSz	SaqzYcz	805859288	1.000
YfEiVBG	MUD8DxG	1618410621	1.000
YcQSLEi	apHPxzo	1872296129	1.000
pa8Z4JW	Lgsb0wO	1265675058	1.000
5Y3J5hK	pnOB2Of	3010016691	1.000
0YmRb1B	L5FrjPU	4256350015	1.000
VdiV0gM	3maZqYD	4193163562	1.000
Hr83a1J	BNKLKe2	3109551290	1.000
Z7MNhYy	QtYzDkH	1895962146	1.000
rSsKhM6	ara9SyU	1747786646	1.000
uHHowxa	Hyf3mvi	4015225670	1.000
DtUzwuH	xsH1VqX	3562961024	1.000
7G2Yhc5	vn32LgD	1534443911	1.000
xTsWIyr	x3tj868	4292740916	1.000
qngQ9BU	CW5xmDb	2203436930	1.000
UGCCMRS	Ls5PLaV	565712358	1.000
gU6ce9e	U7YW0kC	4137909457	1.000
MEQZr3l	pyXIW3c	3185723811	1.000
HhliQhA	CTaJNl7	3200524708	1.000
SURlLtx	vR0c2OH	4270750445	1.000
NfccccM	CRy2hBw	3181827610	1.000
rVese56	dghW4Ep	1712355624	1.000
4lCLmfF	u4TVIyY	3616578813	1.000
npSmqsa	VjJ4LVi	3119277406	1.000
Za1L1qk	DWP0roI	1614201904	1.000
sV7steI	ZHAOOIN	3286036960	1.000
wgHg5ff	eEKzzp5	4175362048	1.000
1AbK36B	uc90tvp	3831755663	1.000
jRDmp5T	n3LtwFp	1837783990	1.000
6b6Whi4	aW3Jmse	1913505576	1.000
fqiOWRn	7X9qjpI	2848987912	1.000
wc6NLEo	x18MexL	1863442939	1.000
PZa6Wym	zUIoUES	1174286071	1.000
kmhA4xY	uF37BXO	141698184	1.000
K2q6iRT	qxFZDEZ	2390231196	1.000
OXekuTa	WQ9MLOy	2515632815	1.000
a9UqCKA	cW3Sodg	2761517939	1.000
ygUiVWK	qh7IKPC	2486089928	1.000
c3HTaMq	t3IenHg	3905084418	1.000
4Ad1hvM	e4LCCIK	3773397449	1.000
xAwYTbe	YH0Bb07	1755982630	1.000
xXKW5Uc	t2oN8CL	1279249479	1.000
NhRfsqr	cRWmlIl	741341824	1.000
VWt2Rkt	sAeYz3U	870339792	1.000
NnXbT1C	MNsLZyM	428810089	1.000
pGbmljv	RSDWyvy	180732090	1.000
t7KOQmM	rm1dbMK	709727426	1.000
1ygL0x7	P2FMtAk	22116987	1.000
ItRNRVZ	6P2hL0D	3346396720	1.000
Mc2hQbx	adS1Feo	1923110199	1.000
ZTn6AXf	XjRrtqR	2577211781	1.000
adavqGs	C4OmWjb	2744777351	1.000
Lu3UKHp	6DCwnbX	1459508064	1.000
T4ohyl6	tKIi6wG	1333683213	1.000
AEV4O7W	ymCgVYx	3618436354	1.000
2pU6yRv	79g5UvX	711960400	1.000
6JPH1T4	TjYhKBL	3029985928	1.000
9eiUd1H	4ZQYdcM	2357586136	1.000
B9Sx13n	JtQQwQs	987841464	1.000
fejDbDH	wCnlwCH	4218274592	1.000
INhwOfT	qlghej9	604610909	1.000
FIxfAqd	A4lzaYd	842394800	1.000
cfTcC42	o9cR8Ot	2362827692	1.000
rPyuBGE	fPi3vJq	1036235544	1.000
1jxKgBO	7P9Tyha	3786087140	1.000
c3PUzvb	JV6mbqI	1582996753	1.000
3CWWfG7	zp3Hlrz	610896926	1.000
SULEoMw	dpZgXHx	2714403818	1.000
rURD5uH	SrUWoPy	1372324088	1.000
I7tIz6H	8pJajTh	387148550	1.000
pcM0FLH	k5tt8nH	3845624932	1.000
xfkPMAX	0chVzRI	689437845	1.000
X4vLVcr	eo3RnXf	3845771466	1.000
oopzeTU	Hu1wv2W	2632636891	1.000
a2SQHJH	ykqtOX1	3191622233	1.000
lWjt3oS	j9jxSbe	1783340737	1.000
rAacKOa	67Q97c2	3752422425	1.000
QkqlSXq	tAKwtbU	681152094	1.000
a0S7x1E	ZXnGzya	2066061200	1.000
G0WddSk	mgLIKd4	3648143615	1.000
tZi8SY9	doChTD0	2100236581	1.000
uVJiaMh	Nb7NScH	1718501763	1.000
CHyv9r7	uGpJAgX	2449785329	1.000
u2lUxW8	hYXBPZY	304597212	1.000
FqGzbjn	NbbKfXP	2391962722	1.000
KpFyXRh	DASOsKY	3920203126	1.000
525HRjY	mXsG0Ts	610267184	1.000
lx7rFFe	99p6FUu	1400338688	1.000
fgqoGNU	j56ZvAt	1741895194	1.000
qr9qk8m	WefflOD	1735278260	1.000
KrCmiMA	xawmCDO	1606842226	1.000
5sFS1Gt	qXtEE66	71191082	1.000
npsYhj8	t9E2U0q	1727521062	1.000
ohDQ0zM	tXzQ1pf	251916452	1.000
9O9Mor6	Bht09mh	1534541678	1.000
wnhrY5n	ibeItEh	2396750254	1.000
75BHWR6	8ZSBIUm	748785953	1.000
lccniFB	195BiKm	3335587113	1.000
fJSqLVa	43xPWYV	2650322866	1.000
sYJ1a1Y	LSczdrC	2956193298	1.000
xMsmIJx	kRgay2u	287369785	1.000
KTxZlAB	O31UlpJ	984763454	1.000
dzFcsrK	CCp3DQL	3115829097	1.000
aecXJQk	sv2v4fy	2145395169	1.000
irRNEWM	iCcs0yY	2825601296	1.000
NuIYzOC	WQvP2YF	919078105	1.000
mxR8Vy9	BcF6KCs	2331336792	1.000
gZayRre	PM6Cwyw	3330808933	1.000
dwO8bUD	lhByXLf	756584348	1.000
aWEWYvh	Zqa4vQM	3785543558	1.000
4KcnWN4	VLd6w1U	4054492695	1.000
u6LtDqm	rPbEUxn	4086340462	1.000
e5wFMzz	JQSZkie	588426007	1.000
KhOXeMc	8hcAl0U	3992825305	1.000
Vqn83jL	FYZXQfc	1062882375	1.000
zNML3KQ	S31jQpB	3804674976	1.000
NytUQ5g	y5slqsU	1503127409	1.000
xA4eNmw	gmFIZBu	1273736383	1.000
VVeosl4	nwKZsPO	1622814754	1.000
L43M5O2	lReutVq	3050575561	1.000
H1UN0hg	lPrttVz	2331259440	1.000
mo4gNBF	q79nplZ	4260790419	1.000
pzJPrfK	ROvLhzZ	689318197	1.000
3L3eSv9	rqZ5ru4	302081042	1.000
kAaVLWW	4oD9KHg	1729996704	1.000
wKQfZkC	nzu7x8p	1108692809	1.000
Rmhiz33	qjF4gqy	1143717716	1.000
1voSOPf	ulnS6at	3961022184	1.000
WLttqEu	zc8h1sO	806506290	1.000
HTvyEXM	YmOIM3x	684294145	1.000
bgVjNmO	n87br7i	4082221722	1.000
sfFIkBO	DdXoDBl	1002355138	1.000
0xcKQSk	cKczYkI	1048091036	1.000
l7kyaeY	xWhoQJ7	542217405	1.000
5D2wUft	txeGUln	3924632492	1.000
XHHO801	b6gryxE	554664432	1.000
ZizAj4T	6fTw3v8	3363616606	1.000
Nv4Tybs	fPUkxsb	911342961	1.000
cn2cFL5	HxLe1bH	1126326677	1.000
IhBIjuU	mp5lZcX	3948664345	1.000
u5AAbud	ob5sYJN	2333129334	1.000
1rgYwDi	vCmecTM	3493479427	1.000
nnxmYrH	HzX54Yy	2625188845	1.000
HWE0KVV	HPIgakZ	3453622344	1.000
pXHT8Io	7ZW6ZPA	2833675343	1.000
EZXZbpW	jvZwUYY	981406050	1.000
xaZsXcm	rvzCSNs	2507085923	1.000
uRMVdE4	PMjTPPB	4103290308	1.000
